Date,"Event Name","Event Region","Event Type",Division,"Match Type","Match Number","Red 1","Red 2","Red 3","Blue 1","Blue 2","Blue 3","Red 1; No Show (1) Disqualified (2)","Red 2; No Show (1) Disqualified (2)","Red 3; No Show (1) Disqualified (2)","Blue 1; No Show (1) Disqualified (2)","Blue 2; No Show (1) Disqualified (2)","Blue 3; No Show (1) Disqualified (2)","Red 1 Surrogate","Red 2 Surrogate","Red 3 Surrogate","Blue 1 Surrogate","Blue 2 Surrogate","Blue 3 Surrogate","Match Saved","Red Autonomous Period; Robot 1 Placement","Red Autonomous Period, Robot 2 Placement","Red Autonomous Period, Rescue Beacons","Red Autonomous Period, Climbers in Shelter","Red Driver Controlled; Robot 1 Placement","Red Driver Controlled; Robot 2 Placement","Red Driver Controlled; Floor Goal","Red Driver Controlled; High Goal","Red Driver Controlled; Low Goal","Red Driver Controlled; Mid Goal","Red Driver Controlled; Climbers in Shelter","Red Driver Controlled; Zip Line","Red End Game; All Clear Signal","Red End Game; Robot on Pull Up Bar","Red Minor Penalty Incurred","Red Major Penalty Incurred","Red Minor Penalty Awarded","Red Major Penalty Awarded","Blue Autonomous Period; Robot 1 Placement","Blue Autonomous Period, Robot 2 Placement","Blue Autonomous Period, Rescue Beacons","Blue Autonomous Period, Climbers in Shelter","Blue Driver Controlled; Robot 1 Placement","Blue Driver Controlled; Robot 2 Placement","Blue Driver Controlled; Floor Goal","Blue Driver Controlled; High Goal","Blue Driver Controlled; Low Goal","Blue Driver Controlled; Mid Goal","Blue Driver Controlled; Climbers in Shelter","Blue Driver Controlled; Zip Line","Blue End Game; All Clear Signal","Blue End Game; Robot on Pull Up Bar","Blue Minor Penalty Incurred","Blue Major Penalty Incurred","Blue Minor Penalty Awarded","Blue Major Penalty Awarded",
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,44,5916,8297,0,4107,4419,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,6,2,11,4,0,2,3,2,0,0,0,0,0,2,0,0,0,5,4,3,0,0,1,3,0,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,45,3737,8574,0,4924,4082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,5,4,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,5,10,3,0,0,3,1,1,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,46,6955,9901,0,8681,8644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,6,6,10,0,4,2,3,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,47,7350,6051,0,5169,121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6,0,7,0,1,5,2,3,0,1,0,0,0,0,1,0,0,0,0,3,3,4,0,7,2,0,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,48,4318,6081,0,9371,7182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,4,10,0,4,4,2,0,1,1,1,0,0,0,0,0,0,6,4,3,9,0,8,0,2,0,0,0,0,1,1,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,49,7988,8498,0,2818,7423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,4,0,0,0,2,3,1,0,0,0,0,0,1,0,0,2,6,4,3,0,0,0,2,0,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,50,8574,5916,0,5484,8297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,2,10,4,5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,1,3,3,2,2,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,51,7149,10815,0,3737,6037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,6,16,0,0,0,2,2,0,0,0,0,0,0,2,3,0,0,0,0,4,0,0,0,2,1,1,2,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,52,4082,5069,0,6700,4107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,3,11,0,5,2,2,0,0,0,0,0,0,1,0,0,2,5,5,6,0,0,7,4,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,53,4419,9794,0,10358,3397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,6,7,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,2,3,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,54,8526,4244,0,4924,6347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,0,0,9,2,2,1,2,0,0,1,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,55,4318,5916,0,9901,121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,1,10,0,4,1,1,1,0,0,0,0,1,1,0,0,0,4,4,14,0,3,5,2,1,0,0,0,1,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,56,8297,3737,0,6051,6081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,7,0,0,0,2,3,2,1,0,0,0,0,2,1,0,0,0,0,9,10,0,7,1,1,0,2,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,57,7350,8681,0,9371,5069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,4,0,8,0,1,0,4,1,1,1,0,1,0,0,0,1,0,0,0,4,6,5,0,6,0,2,0,1,0,0,0,1,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,58,7988,4082,0,8644,7149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,4,10,0,0,1,3,1,1,0,0,0,1,1,0,0,0,0,0,1,10,0,5,0,2,0,2,0,1,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,59,7182,6700,0,6347,4107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2,2,0,0,0,0,0,5,1,0,1,0,3,0,0,0,0,2,0,0,9,1,1,1,2,0,1,5,1,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,60,4924,6037,0,2818,9794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5,0,2,0,0,0,2,2,0,1,0,0,0,0,1,0,0,2,6,6,2,4,0,5,4,2,1,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,61,4244,4419,0,5169,8498,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,6,6,8,5,0,0,0,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,62,8526,8574,0,10358,6955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,4,4,0,0,1,0,0,0,0,2,0,1,2,0,5,4,0,3,0,4,3,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,63,7423,5484,0,3397,10815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5,6,22,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,64,5916,7350,0,8644,3737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,14,0,1,2,3,2,1,0,0,0,0,3,0,1,2,0,4,6,8,0,6,2,2,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,65,6347,2818,0,6051,5069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,6,0,4,2,5,11,2,2,1,1,0,0,0,0,2,2,0,0,6,4,5,10,3,5,0,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,66,7182,8498,0,6037,8297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,0,6,7,2,1,0,0,0,0,0,0,0,3,0,0,0,6,13,0,0,0,4,2,1,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,67,7149,5169,0,4924,10358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,23,3,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,3,1,1,0,1,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,68,7988,10815,0,4419,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,9,0,0,0,4,3,0,1,1,0,0,0,0,0,0,0,0,6,1,0,0,3,2,1,0,1,0,0,1,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,69,4082,9794,0,9901,9371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,5,0,2,10,0,0,1,2,0,0,0,0,0,0,1,0,1,2,4,0,10,0,6,0,2,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,70,7423,4244,0,6955,4318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,3,0,0,2,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,71,4107,5484,0,8526,6081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,6,9,0,0,0,2,3,1,0,0,0,0,0,0,1,0,0,6,0,5,10,0,0,4,0,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,72,8681,3397,0,8574,121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,5,0,7,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,5,9,0,5,6,2,0,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,73,10358,6037,0,6051,5916,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6,0,0,0,2,3,1,1,0,0,0,1,0,1,0,2,5,0,6,13,0,4,2,1,0,1,0,1,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,74,8297,5069,0,7988,9901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,5,12,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,2,3,1,2,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,75,7182,4244,0,4082,7350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,6,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,10,0,4,0,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,76,6347,4419,0,6955,6081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,6,2,0,0,11,2,2,0,1,0,0,0,0,0,0,0,0,5,0,4,13,0,4,2,0,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,77,6700,5169,0,5484,4318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,6,9,6,0,0,2,2,0,0,12,0,0,0,1,0,0,2,0,6,2,8,0,0,4,3,1,1,0,0,12,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,78,8498,8681,0,4924,10815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,4,3,1,1,0,0,0,0,2,0,0,0,6,6,7,0,0,2,1,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,79,3397,7149,0,9371,8526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,2,1,1,0,0,0,0,3,0,0,0,5,0,4,0,0,0,2,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,80,121,7423,0,3737,9794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,5,13,0,6,4,0,1,0,0,0,0,0,0,1,5,0,0,6,0,15,0,0,0,2,2,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,81,4107,2818,0,8644,8574,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5,19,2,0,6,2,2,0,1,1,0,0,0,4,0,1,2,0,0,1,10,0,7,4,2,0,2,0,0,1,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,3,11,5916,8644,6051,7350,5069,8574,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,0,0,11,0,9,1,2,1,1,0,1,0,0,0,3,0,0,6,4,7,12,0,0,2,0,0,0,0,0,0,1,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,3,12,5916,8644,6051,7350,5069,8574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,5,14,0,0,0,2,1,1,0,2,0,0,1,0,0,0,3,0,3,9,0,1,3,2,0,1,0,0,0,2,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,3,13,5916,8644,6051,7350,5069,8574,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,5,11,4,13,1,2,0,1,0,1,0,0,0,0,0,0,0,4,7,7,4,0,2,3,1,1,0,0,0,1,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,3,21,4318,6347,2818,6081,4082,9371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,10,6,0,4,2,2,1,1,7,0,0,0,0,0,0,0,0,5,0,0,0,13,2,1,0,0,0,0,7,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,3,22,4318,6347,2818,6081,4082,9371,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,6,0,6,2,2,0,1,0,0,2,0,0,0,0,0,0,0,2,11,0,10,0,2,0,2,2,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,3,23,4318,6347,2818,6081,4082,9371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,4,0,9,4,2,1,1,0,0,0,1,0,1,0,1,4,5,1,0,0,7,1,0,0,0,0,1,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,4,1,5916,8644,6051,4318,6347,2818,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,1,10,7,11,2,2,1,2,0,0,0,0,0,1,0,0,0,0,1,2,0,10,2,2,0,2,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,4,2,5916,8644,6051,4318,6347,2818,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,14,1,8,0,2,1,1,0,0,0,0,0,0,0,0,5,6,4,3,0,4,2,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,1,6341,4096,0,8390,8509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,6,4,0,2,2,2,2,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,2,6899,3371,0,8702,6055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,13,0,0,0,3,2,1,0,0,0,0,0,1,0,0,0,4,5,14,0,0,0,2,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,3,6029,4286,0,4137,9372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,2,0,5,10,0,0,0,0,1,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,4,8645,4347,0,8221,5421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,6,4,5,1,9,2,2,0,0,0,0,0,0,1,0,1,2,6,5,3,12,0,10,2,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,5,7486,5017,0,7117,8619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,6,4,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,8,0,1,0,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,6,5485,9927,0,3415,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,3,3,5,5,4,2,0,0,0,0,0,1,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,7,10392,8528,0,7393,4486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,2,3,2,2,0,0,0,0,1,0,0,0,0,0,19,0,0,0,4,2,0,2,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,8,248,9845,0,5163,7314,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5,0,5,0,3,0,2,2,0,0,0,0,0,0,0,1,2,2,3,5,3,0,0,13,2,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,9,6527,7164,0,6040,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,10,0,2,0,2,2,0,1,0,0,0,0,0,2,0,0,0,0,9,13,0,0,2,0,2,2,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,10,6341,6029,0,6899,5017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,3,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,13,0,0,0,3,0,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,11,8221,8390,0,4286,6055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,6,2,14,3,10,1,3,0,0,0,0,0,0,0,2,1,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,12,8702,4486,0,9372,8645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,4,4,1,8,3,7,2,3,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,13,4347,3415,0,4137,7393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,5,3,5,0,3,0,1,0,0,0,0,1,0,1,2,3,0,5,8,2,0,2,2,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,14,5485,7117,0,248,6527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5,0,2,0,0,3,2,2,1,1,0,0,0,0,0,1,0,0,6,0,1,3,0,0,4,2,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,15,7164,7486,0,3371,5163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,0,4,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,3,6,0,0,0,1,2,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,16,8509,9845,0,9927,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3,0,2,0,0,0,3,2,0,0,2,0,0,0,0,1,0,0,4,0,12,12,0,0,2,1,0,1,0,0,2,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,17,5421,6040,0,8528,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,3,5,0,0,0,4,1,0,1,0,0,0,1,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,18,8619,7314,0,4096,10392,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,5,1,0,0,13,1,2,1,0,1,0,0,1,0,0,0,0,5,5,2,0,0,0,0,1,0,0,0,1,1,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,19,6527,5017,0,4486,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,3,3,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,20,248,5485,0,7486,4347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,10,1,2,0,2,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,21,6055,7117,0,8509,4137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5,4,1,9,0,6,2,1,0,0,1,0,0,0,0,0,0,0,3,3,5,0,4,0,0,0,0,0,0,0,1,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,22,9845,8528,0,4286,6899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,2,0,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,23,18,8221,0,6341,3371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,6,2,12,2,6,4,2,0,0,0,0,0,1,0,1,0,0,6,0,2,0,0,0,3,3,1,0,0,1,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,24,4029,5421,0,7393,8619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,4,9,0,0,2,0,0,1,0,0,0,0,1,0,0,2,5,0,17,0,0,0,3,0,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,25,4096,6029,0,8702,7164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,5,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,5,5,6,0,0,0,4,3,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,26,5163,9372,0,10392,6040,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,4,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,2,1,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,27,8390,7314,0,9927,8645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,0,0,4,11,0,2,0,1,0,0,0,0,0,0,0,0,4,4,24,5,0,2,2,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,28,8509,8528,0,5485,5017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,2,1,2,0,0,0,0,1,0,0,0,5,5,7,0,0,0,2,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,29,6527,18,0,6899,7486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,9,2,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,4,2,1,1,1,0,1,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,30,5421,6055,0,7164,9845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,4,0,8,5,0,9,0,0,0,0,0,0,0,0,0,1,1,0,6,0,4,0,0,0,4,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,31,4486,5163,0,4096,4347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,7,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,5,0,3,0,0,10,1,3,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,32,8390,9927,0,6029,7393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,5,2,2,0,2,0,0,0,0,0,0,1,2,3,0,14,0,0,0,2,2,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,33,248,8221,0,8619,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,6,3,9,0,10,3,1,0,1,0,0,0,0,0,1,0,2,6,3,11,4,2,0,4,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,34,8645,4286,0,6040,7117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,0,3,3,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,4,1,1,1,2,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,35,10392,4137,0,8702,6341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,4,6,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,5,5,0,0,0,4,1,0,0,0,1,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,36,9372,4029,0,7314,3371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,4,7,0,8,0,0,0,1,0,0,2,0,1,0,0,0,6,0,5,0,0,8,4,3,1,1,2,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,37,4486,6899,0,8390,7486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,6,0,2,0,4,3,1,1,0,0,0,0,0,1,0,0,0,4,13,0,2,5,2,3,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,38,3415,5163,0,5421,8509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,2,5,0,4,0,0,7,2,2,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,39,7393,4286,0,6527,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,3,4,0,2,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,
